GSM4556686,GSM4556687,GSM4556688,GSM4556689,GSM4556690,GSM4556691,GSM4556692,GSM4556693,GSM4556694,GSM4556695,GSM4556696,GSM4556697,GSM4556698,GSM4556699,GSM4556700,GSM4556701,GSM4556702,GSM4556703,GSM4556704,GSM4556705,GSM4556706,GSM4556707,GSM4556708,GSM4556709,GSM4556710,GSM4556711,GSM4556712,GSM4556713,GSM4556714,GSM4556715,GSM4556716,GSM4556717,GSM4556718,GSM4556719,GSM4556720,GSM4556721,GSM4556722,GSM4556723,GSM4556724,GSM4556725,GSM4556726,GSM4556727,GSM4556728,GSM4556729,GSM4556730,GSM4556731,GSM4556732,GSM4556733,GSM4556734,GSM4556735,GSM4556736,GSM4556737,GSM4556738,GSM4556739,GSM4556740,GSM4556741,GSM4556742,GSM4556743,GSM4556744,GSM4556745,GSM4556746,GSM4556747,GSM4556748,GSM4556749,GSM4556750,GSM4556751,GSM4556752,GSM4556753,GSM4556754,GSM4556755,GSM4556756,GSM4556757,GSM4556758,GSM4556759,GSM4556760,GSM4556761,GSM4556762,GSM4556763,GSM4556764,GSM4556765,GSM4556766,GSM4556767,GSM4556768,GSM4556769,GSM4556770,GSM4556771,GSM4556772,GSM4556773,GSM4556774,GSM4556775,GSM4556776,GSM4556777,GSM4556778,GSM4556779,GSM4556780,GSM4556781,GSM4556782,GSM4556783,GSM4556784,GSM4556785,GSM4556786,GSM4556787,GSM4556788,GSM4556789,GSM4556790,GSM4556791,GSM4556792,GSM4556793,GSM4556794,GSM4556795,GSM4556796,GSM4556797,GSM4556798,GSM4556799
2.19869142,2.76284342,2.64574637,1.63135174,4.49574811,3.07186037,2.76714099,0.69185887,3.32919406,3.96405278,1.99790848,4.5278813,1.61953728,2.16095751,1.85257301,2.08044847,1.33593513,1.47904928,1.37358558,2.14101389,1.73481339,0.41077786,2.6717974,2.47765157,1.53128268,4.3659642,0.48449394,1.62448908,1.56538795,1.6741817,0.66299511,4.01649267,3.17013163,1.18985418,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.80496944,0.46602852,1.63816382,4.02826348,1.15608481,0.21326257,1.73892723,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,2.3372418,1.0798463,3.20010399,1.66004492,3.94482901,1.25728687,1.71338937,3.74312867,2.4503019,3.55955073,4.63347979,4.54176289,5.20976902,2.57850476,0.58079443,2.99968685,4.89139047,2.86306611,2.1741843,1.54167921,0.66183496,2.00502536,3.64030303,2.87627813,3.96884158,1.74922411,2.49633046,4.30196351,4.04277021,3.50592326,2.2987779,1.87183273,1.37381704,1.32567162,1.93293646,1.46429538,-0.39478136,2.39905527,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,5.49353612,2.58068319,1.31591956,2.25021007,3.2628723
2.19869142,2.44664325,2.64574637,1.63135174,2.52143585,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,2.71173282,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,0.37031187,0.74371717,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,-0.24907453,0.66299511,4.01649267,3.40455332,1.18985418,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,1.73892723,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,2.3372418,1.0798463,3.20010399,1.66004492,2.38264923,1.25728687,1.71338937,3.74312867,2.4503019,1.92244354,5.22521849,4.96154483,5.19130796,2.57850476,0.58079443,2.99968685,5.11347374,1.06692166,2.1741843,1.96761431,-0.20281874,0.78545963,2.17748292,3.14445251,2.53370932,1.74922411,2.49633046,2.94932013,4.5770796,3.50592326,2.2987779,0.17514552,0.81717708,-0.72580891,-0.215263,1.46429538,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,5.20108609,2.58068319,1.31591956,2.25021007,3.2628723
2.19869142,-0.40851996,2.64574637,1.63135174,0.9792411,3.07186037,3.05768181,0.87124731,3.32919406,3.96405278,1.99790848,2.44233429,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,0.37031187,0.74371717,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,-0.24907453,0.66299511,4.01649267,1.74790658,1.18985418,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,1.73892723,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,2.3372418,1.0798463,3.20010399,1.66004492,2.38264923,1.25728687,1.71338937,3.74312867,2.4503019,2.58175181,4.63347979,3.00834035,6.05459588,2.57850476,0.58079443,2.99968685,3.18898813,1.06692166,2.1741843,1.54167921,-0.20281874,0.78545963,2.17748292,3.86726948,1.04239159,1.74922411,2.49633046,3.91293534,6.13927367,3.50592326,2.2987779,0.17514552,0.81717708,-0.72580891,-0.215263,1.46429538,-0.39478136,1.27383483,4.58770158,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,5.75699195,2.58068319,1.31591956,2.25021007,3.2628723
4.951397,4.868313,5.47086,5.002724,4.720247,4.457059,5.775896,4.069135,4.079611,3.964053,4.625725,5.846189,4.447107,3.788877,4.854472,5.543452,4.312932,4.43681,5.15797,3.789407,4.609281,4.835525,4.818823,4.247136,5.115193,4.365964,5.204771,4.250101,5.532996,5.41807,4.804333,4.37442,4.723554,4.768228,4.580139,4.652584,4.088691,4.780734,4.545823,5.159958,4.707919,4.463161,4.510492,4.597996,3.497219,5.295062,5.187036,5.861795,5.568271,4.594254,5.465642,5.959442,5.414702,2.315792,5.461888,5.053782,4.312428,3.638126,4.539133,3.721287,6.056915,5.767807,5.917968,5.385359,5.28643,5.02635,5.499833,4.391477,4.933366,6.131159,4.774659,4.933024,3.920025,4.876641,5.904879,6.654109,5.790252,5.188862,4.796995,4.805939,4.47018,6.609498,5.196054,4.975275,5.098618,5.295013,5.63175,5.017414,5.700062,4.947466,3.911152,4.22199,5.566783,6.790711,3.505923,4.969001,5.692628,4.957004,5.109233,5.54022,4.84155,5.049747,5.04013,5.630731,5.233341,5.109594,4.375266,3.668998,4.980794,7.082935,5.830533,4.782971,4.943539,3.953085
2.1986914,1.8350389,3.488391,3.4935353,0.9792411,3.8540812,1.9434954,0.6918589,3.3291941,3.9640528,3.0519099,2.9913276,3.096966,3.039886,1.852573,2.8667074,3.0758633,2.8711172,2.3440535,2.1410139,3.9300737,1.8681245,2.6717974,2.4776516,2.0692982,4.3659642,2.6574091,2.7081027,1.565388,2.2619599,3.1543332,4.0164927,1.7479066,1.1898542,0.8374327,2.049244,2.3623267,1.3576398,2.0034006,1.3431025,2.1228869,1.6381638,3.1910114,1.1560848,0.2132626,1.7389272,3.2334844,2.9604728,2.8281357,2.6216154,1.760172,2.191691,1.3011488,1.9805577,2.8609374,2.6588692,1.7810451,2.9145231,3.6838774,2.963467,3.6640815,2.0463452,2.6259394,3.4704354,2.8186631,2.3372418,1.0798463,3.200104,2.1331827,3.0241607,1.2572869,1.7133894,3.7431287,2.4503019,1.9224435,4.6334798,3.0083403,3.4833606,3.7833207,3.2869967,2.9996868,2.2197268,3.0366887,3.6405949,1.7990393,2.8680316,3.3500374,2.8036392,2.0058519,1.6419559,3.0078848,3.7729102,3.154911,4.0427702,3.5059233,3.3458752,2.3507445,2.8165469,2.6864276,3.2464015,1.5938617,2.7287658,2.7521773,3.3148084,1.7304402,1.9145782,1.8370902,1.4214078,2.639453,2.5528527,2.5806832,1.3159196,2.2502101,3.2628723
2.19869142,-0.40851996,2.91427452,1.63135174,0.9792411,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,2.26069044,1.74994907,2.49917119,2.16095751,1.85257301,2.47387532,1.88940319,0.58480219,0.74371717,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,0.39831028,1.62448908,1.56538795,0.14906621,2.24387223,4.01649267,1.74790658,1.36776726,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,1.73892723,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,2.3372418,1.0798463,3.20010399,1.66004492,2.38264923,1.25728687,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,1.72129184,2.99968685,2.21972684,1.06692166,2.1741843,2.06434391,-0.20281874,2.73167285,2.17748292,2.68207453,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,3.50592326,2.2987779,0.86646316,0.81717708,-0.72580891,2.50208338,1.46429538,1.07365744,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,2.58068319,1.31591956,2.25021007,3.2628723
2.19869142,-0.40851996,2.64574637,1.63135174,0.9792411,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,1.74994907,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,0.57142536,0.84371717,2.14101389,1.73481339,2.26594543,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,-0.24907453,0.66299511,4.01649267,1.74790658,1.18985418,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,2.14266031,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,2.3372418,1.0798463,3.20010399,1.66004492,2.38264923,1.25728687,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,0.58079443,2.99968685,2.21972684,1.06692166,2.1741843,1.54167921,-0.20281874,0.78545963,2.17748292,2.00585189,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,3.50592326,2.2987779,0.49900182,0.81717708,-0.72580891,-0.215263,1.46429538,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,2.68515723,1.31591956,2.25021007,3.2628723
2.19869142,1.0369584,2.64574637,1.63135174,0.9792411,3.07186037,1.94349539,1.13127729,3.32919406,3.96405278,1.99790848,1.74994907,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,0.37031187,0.74371717,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,0.80014254,0.66299511,4.01649267,1.74790658,1.18985418,0.43351778,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,1.73892723,1.76828267,2.96047279,2.8281357,3.20283804,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,2.3372418,1.0798463,3.20010399,1.66004492,2.38264923,1.25728687,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,0.58079443,2.99968685,2.21972684,1.06692166,2.1741843,1.54167921,-0.20281874,0.78545963,2.17748292,2.00585189,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,3.50592326,2.2987779,0.17514552,0.81717708,-0.72580891,-0.215263,1.46429538,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,2.58068319,1.31591956,2.25021007,3.2628723
2.19869142,1.6894437,2.64574637,1.63135174,1.15378037,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,2.34143603,1.74923179,2.59596624,1.85257301,0.26660627,1.33593513,0.37031187,0.74371717,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,2.36368057,1.62448908,1.56538795,-0.24907453,0.66299511,4.01649267,1.74790658,1.18985418,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,3.35661839,0.21326257,1.84197201,3.08919043,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.88924918,3.31835077,2.28831564,2.3372418,1.0798463,3.20010399,1.66004492,3.47291936,1.25728687,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,0.58079443,2.99968685,2.21972684,1.06692166,7.6402982,1.54167921,-0.20281874,0.78545963,2.17748292,2.5432875,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,5.56071123,2.2987779,0.17514552,0.81717708,-0.72580891,-0.215263,1.46429538,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,2.58068319,1.31591956,2.25021007,3.2628723
4.701428,5.319292,5.73088,5.259726,5.593778,5.494228,5.22148,5.254483,4.843426,4.880287,5.46912,5.299842,5.117551,5.745883,5.734449,5.490593,5.638763,5.060512,5.415379,5.100879,5.400567,5.230715,5.438637,5.362395,5.266221,7.464597,5.560576,5.749398,5.712238,5.413982,5.637317,5.235879,5.739217,5.100437,5.52374,4.896707,5.114042,5.317467,4.939809,5.782405,5.659036,5.502737,5.554164,5.602931,5.211816,5.697087,5.739208,5.542224,5.849766,5.226295,5.487818,5.712433,5.426178,5.594843,5.797382,5.534592,5.65803,5.044066,5.193151,5.767296,5.368752,5.420264,5.941367,5.832724,5.407586,5.349075,5.636367,5.203533,5.990273,6.085904,6.08976,5.406566,4.998441,5.658149,5.579677,8.929696,5.020844,4.748149,5.46344,5.146565,4.83167,5.399176,5.422265,5.471199,5.754211,5.12238,5.020462,5.314468,5.64369,4.967381,5.39414,5.625087,4.721759,5.051865,6.786485,4.965769,5.540331,5.095662,5.16262,5.355934,5.315558,5.058277,5.364267,5.850964,4.946395,5.317006,5.631358,5.838244,7.280832,6.094075,6.115746,5.435098,7.397023,5.790767
2.19869142,3.41902732,2.64574637,1.90123333,2.50681313,3.22555276,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,1.74994907,1.80152222,2.46978793,1.85257301,2.15845812,1.33593513,2.9236584,2.24343482,2.14101389,1.73481339,1.98852612,2.6717974,2.47765157,1.77527375,4.3659642,1.69927915,1.62448908,2.90100408,2.15112214,1.43735186,4.01649267,1.74790658,2.7308803,2.3235833,4.23472078,2.36232675,2.36106386,2.25541409,3.18746965,2.26607886,2.78914112,3.1910114,1.8676568,1.35163215,2.07150866,3.4806127,3.60637229,2.8281357,2.62161536,1.76017197,2.19169097,2.86120182,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.74228786,3.40118153,3.73109256,2.28831564,2.84010689,3.05169219,3.40984801,2.3638368,3.64220937,1.95509258,2.03151998,3.74312867,2.78433637,2.35484016,4.63347979,3.00834035,2.12803683,2.57850476,2.04000715,3.29007331,2.21972684,2.44239688,2.29154835,1.9571675,0.47979959,0.78545963,2.35000914,3.62973644,1.93520521,1.74922411,3.16433213,1.7098947,4.04277021,3.50592326,2.2987779,1.95843098,1.56233106,2.12526674,0.69049954,1.46429538,1.87079148,1.41466153,3.31480843,2.8893936,2.99069975,1.83709023,2.58667266,2.85501567,2.55285268,3.20895079,2.24812233,2.25021007,3.5539487
2.19869142,2.55763909,2.64574637,1.63135174,0.9792411,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,1.74994907,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,0.37031187,0.74371717,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,-0.24907453,0.66299511,4.01649267,1.74790658,1.18985418,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,1.73892723,2.18846028,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,2.66711007,1.0798463,3.20010399,1.66004492,3.20528582,1.25728687,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,0.58079443,2.99968685,2.21972684,1.06692166,2.1741843,1.54167921,-0.20281874,0.78545963,2.17748292,2.00585189,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,4.46537908,2.2987779,0.17514552,0.81717708,-0.72580891,-0.215263,1.46429538,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,3.49604555,2.55285268,2.58068319,1.31591956,2.25021007,3.2628723
2.19869142,2.1165695,2.64574637,1.63135174,0.9792411,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,1.74994907,6.32065825,2.16095751,2.15246111,0.26660627,1.33593513,0.37031187,0.74371717,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,-0.24907453,0.66299511,4.01649267,1.74790658,1.18985418,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,1.73892723,1.76828267,2.96047279,2.8281357,6.28089718,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,2.3372418,1.0798463,3.20010399,1.66004492,2.38264923,3.16145188,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,0.58079443,2.99968685,2.21972684,1.06692166,2.1741843,1.54167921,-0.20281874,0.78545963,2.17748292,2.40469087,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,4.31550076,2.2987779,0.17514552,3.67666493,-0.72580891,-0.215263,1.46429538,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,2.58068319,1.31591956,2.25021007,3.2628723
5.622895,5.923999,4.912789,6.204864,6.347044,5.989551,6.536995,5.385465,6.095886,5.204472,5.719098,5.810669,6.506919,6.314565,6.086917,6.306164,5.788368,5.066012,5.252514,5.490054,5.837464,6.16074,5.49725,5.790705,6.286551,6.143909,5.762896,6.121213,6.562867,5.666147,5.461641,5.976662,5.553818,6.1731,5.879102,4.633096,5.679512,6.06863,6.211985,6.827663,5.741102,5.746036,5.96622,5.703669,5.92717,5.710803,6.367588,5.473746,5.415329,6.410381,5.677256,5.308991,5.199962,5.591104,5.713454,5.305792,5.776652,4.909213,5.557222,7.323222,6.172413,4.866327,5.468407,4.692876,4.832364,4.911347,5.136726,4.986447,5.470357,5.642687,5.905754,5.543154,5.596484,5.587779,5.397094,5.723759,5.549144,6.231471,6.697397,6.049358,5.581185,4.523961,6.128714,6.570301,6.300456,6.744703,6.432669,5.429794,5.943929,5.6953,5.924484,6.035508,5.615137,5.58714,5.875543,6.234424,6.386943,6.382504,6.360015,6.090923,5.823753,6.056161,5.985715,6.045185,6.27762,6.206608,5.717772,5.787523,5.659964,5.477048,6.436269,5.534582,5.406494,5.708609
2.771017,3.146175,2.645746,2.366076,3.875527,4.014452,4.119954,2.696631,3.329194,3.964053,1.997908,2.310444,3.363505,3.927792,2.845049,3.831975,2.273081,3.393499,2.543472,2.141014,3.631753,3.290633,2.671797,2.799973,3.234502,4.365964,3.422714,3.081627,3.931856,3.296956,3.464316,4.016493,2.08499,3.055125,2.957602,2.220007,2.362327,2.776816,2.7827,3.299026,2.822722,2.798065,3.191011,2.508764,2.693303,3.633991,3.049373,2.960473,2.828136,6.299929,2.804337,2.682784,1.912503,1.980558,2.860937,2.658869,3.856129,2.914523,3.683877,2.963467,4.822759,2.530624,2.845845,3.507297,3.235251,3.645671,3.28057,3.200104,2.803719,3.616818,3.232422,3.410561,3.743129,3.102538,3.820419,4.63348,3.00834,3.815397,3.407244,3.918719,3.485095,4.742918,3.732214,3.642746,3.338499,3.085732,3.4058,2.803624,3.921533,3.062286,1.749224,3.521659,2.944189,4.244373,4.810242,3.698988,3.81146,3.622619,3.719761,3.622988,3.366136,3.057696,3.503861,3.754793,2.904348,3.172863,2.634962,2.767524,3.210861,4.348839,4.154273,2.17327,2.25021,3.262872
2.19869142,2.55419058,2.64574637,1.63135174,0.9792411,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,1.74994907,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,0.37031187,0.74371717,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,-0.24907453,0.8200287,4.01649267,1.74790658,1.18985418,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,1.73892723,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,2.3372418,1.0798463,3.20010399,1.66004492,2.38264923,1.25728687,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,0.58079443,2.99968685,3.46020357,1.06692166,2.1741843,1.54167921,-0.20281874,0.78545963,2.17748292,2.00585189,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,3.50592326,2.2987779,0.17514552,0.81717708,-0.72580891,-0.215263,1.46429538,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,2.58068319,1.31591956,2.25021007,3.2628723
3.43012896,3.78762859,2.64574637,1.63135174,3.36504802,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,3.77669816,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,0.37031187,0.74371717,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,-0.24907453,0.66299511,4.93013209,1.74790658,1.18985418,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,1.73892723,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,2.3372418,1.0798463,3.20010399,1.66004492,2.38264923,1.25728687,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,4.02935913,3.92223406,2.57850476,0.58079443,2.99968685,5.41600881,3.62177332,3.05431912,1.54167921,-0.20281874,1.95393446,2.17748292,3.87963583,3.7325682,1.74922411,2.49633046,1.7098947,4.68549847,3.94511964,2.2987779,0.17514552,0.81717708,-0.72580891,-0.215263,1.46429538,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,6.46646047,2.58068319,1.31591956,2.25021007,3.2628723
3.59880648,4.32760511,3.03703926,2.87201054,4.61997094,3.07186037,1.94349539,1.95226162,3.32919406,3.96405278,1.99790848,1.74994907,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,0.37031187,0.74371717,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,0.61413381,0.66299511,4.18800289,1.74790658,1.18985418,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,1.73892723,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,2.3372418,1.0798463,3.20010399,1.66004492,2.38264923,1.25728687,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.87995122,2.57850476,0.68944076,2.99968685,2.21972684,4.50454933,5.24599342,1.54167921,3.92559789,0.78545963,4.2569904,4.76825821,3.9809467,1.74922411,2.49633046,2.65270056,6.35280693,5.36573508,2.2987779,1.14477245,0.81717708,-0.72580891,1.43568058,1.46429538,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,2.58068319,1.31591956,2.25021007,3.2628723
4.208686,4.555998,4.921739,4.543492,5.208376,4.610017,5.122642,4.486254,4.2535,4.272886,4.27264,4.600132,4.866345,4.704216,4.678452,4.950286,4.237909,4.384986,4.640162,4.620868,4.794177,4.671581,4.824937,3.705493,4.389491,6.165127,4.896027,4.663653,4.889257,4.538473,4.882124,4.552576,4.10249,4.77509,4.230658,3.590127,3.54289,4.504059,4.140428,4.786245,4.44157,4.524466,4.089917,4.104063,3.912828,4.568198,5.114351,4.63798,4.953323,3.358874,4.656393,4.711443,5.070011,1.980558,5.353473,4.40192,5.134379,3.21063,3.683877,3.911351,5.553286,4.897282,5.002876,4.657395,4.46278,4.612079,4.807139,3.200104,4.090257,4.937068,4.961856,4.548806,3.743129,4.426579,5.007074,4.63348,4.029648,5.416696,5.14705,5.062486,4.527283,5.848252,4.858966,4.505253,5.088738,5.043512,4.729713,4.88721,4.790826,4.19457,4.510033,5.074963,4.04369,5.062168,5.6496,4.968044,5.00693,4.657777,4.771933,4.855605,4.91473,4.400301,4.324809,4.625437,4.897521,4.616136,4.683791,4.077652,4.918102,4.856517,5.301056,4.40448,4.231794,4.403705
3.15630403,3.20996539,3.22308563,2.32280699,3.12934341,3.07186037,3.4341285,0.69185887,3.32919406,3.96405278,1.99790848,5.45538739,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,0.37031187,0.74371717,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,-0.24907453,0.66299511,4.01649267,3.4812874,1.18985418,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,1.73892723,2.00582018,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,2.3372418,1.0798463,3.20010399,1.66004492,3.15151507,1.25728687,1.71338937,3.74312867,2.4503019,4.69977774,4.63347979,4.9831269,3.86151921,2.57850476,0.58079443,2.99968685,4.31591382,3.21025004,4.36733795,3.03572829,-0.20281874,2.89067104,2.17748292,5.09501069,3.45575948,1.74922411,2.49633046,3.85373796,7.30661329,3.70233909,2.2987779,1.81457116,0.81717708,0.13323277,-0.215263,1.46429538,-0.39478136,1.27383483,4.86878867,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,2.58068319,1.31591956,2.25021007,3.2628723
