GSM4556603,GSM4556604,GSM4556605,GSM4556606,GSM4556607,GSM4556608,GSM4556609,GSM4556610,GSM4556611,GSM4556612,GSM4556613,GSM4556614,GSM4556615,GSM4556616,GSM4556617,GSM4556618,GSM4556619,GSM4556620,GSM4556621,GSM4556622,GSM4556623,GSM4556624,GSM4556625,GSM4556626,GSM4556627,GSM4556628,GSM4556629,GSM4556630,GSM4556631,GSM4556632,GSM4556633,GSM4556634,GSM4556635,GSM4556636,GSM4556637,GSM4556638,GSM4556639,GSM4556640,GSM4556641,GSM4556642,GSM4556643,GSM4556644,GSM4556645,GSM4556646,GSM4556647,GSM4556648,GSM4556649,GSM4556650,GSM4556651,GSM4556652,GSM4556653,GSM4556654,GSM4556655,GSM4556656,GSM4556657,GSM4556658,GSM4556659,GSM4556660,GSM4556661,GSM4556662,GSM4556663,GSM4556664,GSM4556665,GSM4556666,GSM4556667,GSM4556668,GSM4556669,GSM4556670,GSM4556671,GSM4556672,GSM4556673,GSM4556674,GSM4556675,GSM4556676,GSM4556677,GSM4556678,GSM4556679,GSM4556680,GSM4556681,GSM4556682,GSM4556683,GSM4556684,GSM4556685
4.730264,6.033367,6.191188,6.876752,6.584058,6.540893,7.148888,7.100505,7.024249,7.084234,7.181571,6.663397,6.77268,7.26684,7.501474,7.048159,6.693131,6.390091,6.769679,6.329928,6.613478,6.554497,6.461593,6.896422,6.412554,7.306938,7.377384,6.617859,7.394194,6.85254,6.930506,7.559196,6.920491,7.024378,6.075599,7.075214,6.366741,6.927183,6.839238,7.394897,7.042126,7.128605,7.036379,6.529203,7.229445,7.353589,7.198793,7.112463,6.176389,6.628658,6.370254,6.678955,6.783139,6.320116,6.840632,7.128913,8.109441,7.162082,7.147463,6.660062,6.329668,7.973894,6.579562,6.710832,7.15036,6.921223,7.150538,7.190029,6.932483,7.013496,6.395632,6.664481,6.710918,6.532353,6.997256,7.024949,6.886194,7.01115,9.409049,7.003026,7.620163,6.598622,7.049064
4.7302642,3.7681982,2.1644657,1.9358227,3.2245693,2.2129037,3.9442148,2.3749693,2.2840045,2.5702186,3.4522593,2.5425675,2.61427,3.2400244,5.8630463,3.2411256,4.3731525,2.8520359,3.1236906,2.1973383,3.6048035,2.0936805,1.9046105,3.4258515,1.6011968,2.9029559,2.8180362,1.9356446,2.6249312,1.6198041,1.6397941,2.6809963,1.8090427,2.5688235,1.085992,2.2910904,0.8240076,1.6167617,2.1094891,3.0814908,2.3055968,2.1798494,2.4054992,2.6138028,3.1587809,2.3518844,2.3174928,2.0761153,3.9384504,4.8157806,2.626443,3.7434606,0.9096006,3.5733974,2.7357508,4.7206581,7.2829722,2.6307373,4.5058193,1.4478414,2.2187511,7.3602814,3.8550075,2.9725938,2.8560647,2.9546863,5.3096322,3.6539019,2.6454924,2.9037115,0.9536611,4.3031672,0.7791913,1.9119298,3.7262161,2.1035857,3.2782128,2.0313086,2.8467305,1.3459958,1.9070037,3.2043168,2.5562044
4.7302642,3.7681982,3.5962143,1.9358227,1.4063832,2.2129037,1.2844814,2.3749693,2.4933235,0.5392563,2.2750198,2.5425675,1.4847829,2.014077,0.6037942,1.005338,1.4664481,2.7370081,2.9557621,1.1155524,3.3604634,0.9297229,0.2043018,2.172107,2.4817514,-0.1843641,1.6931316,0.5796883,2.0835002,1.6198041,1.6397941,3.0138001,1.3808743,2.3096158,1.085992,2.2910904,1.7485229,2.3583214,2.1094891,3.0814908,2.3055968,2.1798494,2.4558693,2.6138028,2.0689727,2.3518844,2.180792,3.3341475,3.9384504,1.2017677,2.5167405,3.7434606,0.9096006,2.7220959,1.8133467,1.5101524,3.0501955,2.6307373,2.1887445,1.4478414,2.8146096,3.0052171,0.7493829,-0.4505811,2.0952318,1.6213597,1.600659,2.310535,1.461653,1.1070418,1.5738835,1.2875343,0.7791913,2.7422005,3.8248883,1.0634605,1.832912,1.8678319,0.8889369,1.3459958,2.2119394,3.2043168,2.0176122
4.7302642,3.7681982,2.1644657,3.7239253,4.5641853,2.2129037,2.6000048,2.7611456,2.2840045,1.8805417,2.2750198,3.1334175,2.0291455,2.8788654,2.019367,2.14727,3.840582,2.3235632,2.9557621,2.659659,4.3251464,2.5555125,4.2678067,2.172107,2.614967,3.5621442,3.579521,2.277629,3.3573741,3.5184685,1.6397941,2.6809963,2.8332252,2.3096158,1.9237618,2.2910904,0.6897904,1.7395399,2.1094891,3.0814908,2.3055968,2.2882258,3.6610204,2.6138028,2.8577442,3.2415161,2.180792,2.0761153,3.9384504,2.6350757,3.5351553,3.7434606,2.8863463,2.8812025,2.2157206,1.5101524,3.9577803,2.6307373,2.1887445,1.4478414,3.1051044,3.0052171,2.987677,5.5499921,4.270275,3.0053816,3.3336879,2.7484508,3.931734,4.0394304,0.9536611,2.4409883,2.8188189,3.626542,3.1905498,2.6326596,1.832912,1.8678319,2.3775024,1.3459958,1.9070037,3.2043168,3.9431562
4.730264,5.902398,5.76833,5.981215,5.451879,4.87775,6.743013,5.579608,6.176196,5.471716,6.008717,5.599337,5.679883,5.72903,6.095363,6.078061,5.158208,5.101529,5.286826,5.661434,5.695254,5.985879,5.584278,5.616313,5.188173,6.028442,5.773306,5.940378,5.715547,6.808825,6.013788,6.213354,6.094515,5.606813,5.864393,5.281162,5.431121,7.114609,5.937964,5.920785,5.641905,6.317904,6.335018,5.899949,5.998343,6.606658,5.758989,6.747543,5.442481,5.395242,5.388219,5.230313,5.525577,5.338584,5.506166,5.314332,4.9271,4.976493,5.155098,5.982836,5.391351,5.610316,5.559153,5.495887,5.90999,6.165996,5.489193,5.791906,5.229696,5.536382,5.984625,6.171393,5.349572,6.388777,5.41456,6.566731,5.575595,5.760604,6.014436,5.450504,6.152599,5.251404,6.795957
4.73026424,3.76819819,2.16446567,1.93582275,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,0.18403042,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.07172296,-0.18436407,2.25066421,0.57968831,2.08350019,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,2.07611528,3.93845044,1.20176773,2.51674052,4.07105795,0.90960063,2.72209591,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,0.74938294,-0.45058112,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,0.77919134,1.9119298,3.19054981,0.64366079,1.83291201,4.17076402,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
4.73026424,3.76819819,2.31802537,2.82758238,0.98866316,2.21290366,1.9536744,2.37496931,3.66958639,0.53925632,2.2750198,2.54256752,1.48478286,4.20040334,2.02916055,0.18403042,1.46644812,1.84126729,2.95576213,1.20622059,3.36046339,0.9297229,1.57970615,2.17210699,0.07172296,1.18485053,1.69313158,0.57968831,2.48734386,1.61980405,2.52579136,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,3.22160552,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,2.07611528,3.93845044,1.20176773,2.51674052,3.94956448,0.90960063,2.72209591,1.81334667,1.5101524,3.16131869,3.11409351,2.18874451,1.44784136,2.70770562,3.00521708,0.98968172,2.19881508,2.90372521,1.62135971,1.60065896,2.31053499,1.46165299,1.29191127,1.280913,1.28753434,1.95816967,2.02015551,3.19054981,1.22265789,1.83291201,1.86783187,1.24763145,2.12909468,1.90700369,3.20431677,2.01761221
4.730264,3.768198,3.536919,4.358737,5.364023,4.287782,3.281587,4.253454,3.507562,3.572988,4.12202,3.908482,3.989572,4.421553,4.202568,4.841432,3.94091,3.740562,2.955762,4.26346,4.934238,4.532727,4.446066,4.031268,4.176823,4.751938,4.71907,4.338028,4.589042,4.335626,3.551157,4.080097,4.426356,4.43463,4.625044,4.352527,3.141917,3.666129,3.852961,3.811016,3.838158,3.337366,4.784067,4.316386,3.88203,5.030541,5.08648,4.043825,3.93845,4.49864,3.71959,4.297085,4.326252,4.751436,3.26691,3.44244,4.565453,3.585528,3.452469,3.611655,4.174203,3.005217,3.853471,5.504129,5.202024,4.47406,5.150271,3.29628,4.477417,5.102056,3.230452,4.124842,4.739851,4.663185,4.054568,4.39462,3.752175,4.491586,7.342023,3.882025,4.695213,3.204317,5.897882
4.730264,3.768198,2.164466,3.191434,2.22216,2.212904,2.536474,2.605346,2.284004,2.145687,3.016281,2.542568,2.955925,2.382361,2.672208,2.489017,2.29157,2.107596,2.955762,1.925589,3.360463,2.159551,2.829751,2.172107,2.521878,2.58935,2.855097,1.829417,2.0835,3.506705,2.209066,4.771526,2.737411,2.309616,2.771784,2.29109,2.125909,2.86662,3.932005,3.841336,2.305597,2.844752,3.730852,2.901622,2.068973,3.698804,3.295463,2.076115,3.93845,2.27584,2.516741,3.743461,3.28739,3.321247,2.585826,2.749886,2.761137,2.630737,2.188745,3.257693,2.738767,3.005217,2.372295,2.770924,1.887584,2.840811,3.645732,2.310535,1.461653,2.921168,2.907114,3.562049,2.406387,3.423876,3.19055,2.512622,1.832912,2.468391,3.187578,1.345996,3.211396,3.204317,2.017612
4.73026424,3.76819819,2.16446567,1.93582275,1.31642048,2.21290366,1.60746057,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,1.90057076,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.87844019,1.28144983,1.69313158,1.5470715,2.08350019,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,2.44597854,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,3.46599979,2.18079198,2.07611528,3.93845044,1.98235146,2.51674052,3.74346057,1.93089931,3.26902917,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,2.09950167,2.21875105,3.00521708,0.74938294,3.68899879,2.64660563,1.62135971,2.90095196,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,1.40809043,2.60410586,3.19054981,1.74167881,1.83291201,1.86783187,3.28589904,1.34599578,2.8504047,3.20431677,2.01761221
4.730264,5.194787,5.053777,7.718359,5.897847,4.824219,5.334339,5.159495,5.127528,4.957577,5.463097,5.508599,5.0646,5.609059,5.85891,5.746213,5.465506,5.113614,6.049586,5.272755,5.213509,4.882734,5.26352,5.387654,5.05871,5.214846,5.112153,5.034522,4.703308,5.363014,4.95803,5.72963,5.191889,5.075667,5.233306,4.97667,4.821266,5.245061,5.680508,6.234296,5.045227,5.38166,5.501301,5.398937,5.13274,5.240972,5.535359,5.380519,3.93845,5.148335,5.207879,5.305023,5.494474,6.11996,4.903991,5.086281,5.242112,4.791337,4.937328,5.313462,5.190023,5.555521,4.796169,5.771702,5.163386,5.238627,5.567985,5.454435,4.779657,5.27002,4.34979,4.83856,5.415176,5.232808,5.437336,5.406295,5.159125,4.593988,5.595901,5.407716,5.5863,5.086574,5.768546
4.73026424,3.76819819,2.82973907,1.93582275,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,0.18403042,1.46644812,1.84126729,3.28839753,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.45317153,-0.18436407,1.69313158,0.57968831,2.08350019,1.61980405,1.63979413,2.68099633,1.54941815,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,3.14294574,2.35188436,2.18079198,2.07611528,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,3.20433781,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,2.10150614,2.21875105,3.00521708,0.74938294,0.35548368,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,0.77919134,2.59138635,3.19054981,1.1489783,1.83291201,1.86783187,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
4.73026424,3.76819819,2.16446567,1.93582275,0.62038029,2.21290366,1.28448137,2.64712408,2.28400447,0.53925632,2.2750198,2.54256752,2.84913038,2.5164903,0.60379418,0.18403042,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,1.22247751,2.17210699,0.07172296,1.37983676,1.69313158,0.57968831,2.08350019,2.2086485,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.71427054,2.18079198,2.07611528,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,3.15862216,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,0.74938294,1.31616694,1.88758437,1.62135971,2.03370584,2.31053499,1.46165299,1.10704176,0.95366115,3.15821973,0.77919134,1.9119298,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
4.7302642,4.4927475,2.1644657,1.9358227,3.404413,2.5931273,2.717797,2.5079115,3.1087764,1.9198211,2.2750198,2.5425675,1.4847829,2.7733952,1.4984915,4.3643824,3.280723,1.8412673,2.9557621,0.253716,4.3247909,1.8215128,1.8961602,2.172107,2.3953087,2.7751825,1.6931316,3.3262823,2.4375055,2.6043309,2.115927,3.9227014,1.6255344,2.3096158,1.7186875,2.2910904,0.8742237,2.4622092,2.1094891,3.0814908,2.3055968,2.1798494,2.1759934,2.6138028,2.0689727,2.3518844,2.180792,2.0761153,3.9384504,2.9978891,3.1437292,3.7434606,2.2461014,5.0953466,1.8133467,1.5101524,1.8840612,2.6307373,2.1887445,2.1820403,2.2187511,3.0052171,1.9916252,3.4097653,2.5330781,2.316192,1.9738094,2.310535,2.5817933,2.8496251,1.6655094,2.4646697,2.4959535,2.7619636,3.3431095,2.4120779,2.0395823,1.8678319,2.0564485,1.3459958,2.2090994,3.2043168,2.0176122
4.73026424,3.76819819,4.1802693,1.93582275,5.34644013,2.21290366,2.05894049,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,5.23774431,6.04560316,0.18403042,4.2493592,1.84126729,5.01210245,0.83659586,3.36046339,0.9297229,0.49473144,2.17210699,0.07172296,-0.18436407,1.69313158,0.57968831,2.08350019,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,3.39695582,2.35188436,2.18079198,2.42447884,3.93845044,2.61078957,3.06627414,3.74346057,0.90960063,3.89772561,1.81334667,2.04204892,4.05643347,2.63073733,2.18874451,1.44784136,2.52468746,3.00521708,0.74938294,2.69407657,2.40362901,1.62135971,1.60065896,2.83104944,1.46165299,1.10704176,0.95366115,1.28753434,0.77919134,1.9119298,3.73848365,0.64366079,1.83291201,1.86783187,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
4.7302642,4.1797426,3.1466532,2.7019906,0.6203803,2.2129037,3.4805033,2.3749693,3.1294123,3.9833952,3.8621785,3.7084992,1.4847829,4.9549149,5.8610012,0.1840304,4.2588762,1.8412673,2.9557621,1.8601463,3.3604634,2.8315978,3.2316855,3.3023385,1.3817514,2.4970698,1.6931316,1.7255245,2.5855743,1.727431,1.8270769,2.6809963,2.1192248,2.3096158,1.085992,2.2910904,1.7423362,1.6625738,2.1094891,3.0814908,2.3055968,2.1798494,2.6517027,2.6138028,2.0689727,2.3518844,2.180792,4.5482298,3.9384504,5.1077727,2.5167405,3.7434606,2.3409519,5.5039956,2.2245771,4.8472429,6.413393,3.4376786,4.9327597,2.2567775,3.2991379,5.2988509,2.4126093,2.3812358,3.2448947,2.0415724,2.2786469,5.1413317,2.1763706,3.0686644,0.9536611,2.7414574,0.7791913,3.667056,3.1905498,1.3082943,1.832912,1.8678319,1.7708339,1.3459958,1.9070037,3.2043168,2.0176122
4.73026424,3.76819819,2.16446567,1.93582275,4.81232434,2.21290366,1.28448137,2.67399304,2.28400447,0.53925632,2.71935564,2.54256752,1.48478286,2.9110332,3.60240115,0.18403042,3.84312857,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,0.82015012,2.17210699,0.07172296,1.39824862,1.69313158,0.57968831,2.08350019,3.61458086,1.77373356,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,3.24867191,2.18079198,2.07611528,4.18235916,2.84835268,3.76782964,4.62242673,0.90960063,3.00770749,2.28524494,1.5101524,3.05283551,2.63073733,2.61095025,1.44784136,2.21875105,4.07697116,0.74938294,2.89278347,2.41874474,2.57589124,3.33919783,2.31053499,1.46165299,1.35783198,0.95366115,3.277531,1.19311745,1.9119298,4.69842032,0.64366079,3.38109568,3.00590896,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
11.043587,9.159643,9.223551,8.924726,7.542466,8.282087,9.042208,8.1854,8.603493,7.787473,8.48993,9.15269,7.719115,8.936894,8.006797,8.442855,7.597294,7.666392,9.208954,7.320135,9.957688,7.367516,7.551683,8.063465,7.760873,7.244764,8.086041,7.26517,7.400834,9.280257,8.096528,8.739537,8.914512,7.669393,8.4672,7.376311,6.676023,8.58604,9.172778,9.547631,8.63747,9.23561,8.351024,8.170636,8.164956,7.734353,7.5508,8.59869,9.25663,8.704108,9.727524,10.650962,10.055734,10.107246,8.478791,8.404222,8.63373,8.965936,8.846648,8.404054,8.254721,10.164606,7.242202,7.47134,7.407647,8.646065,8.212909,7.75932,7.554541,7.486277,7.574554,8.515241,8.118994,8.484466,8.673797,7.52476,8.076326,7.848988,7.898277,8.430365,9.039289,7.386809,8.766359
4.730264,3.768198,4.073841,2.430065,3.14837,2.733317,3.307666,2.374969,2.653832,3.43463,3.133229,3.742265,3.194234,2.780778,3.018878,3.467548,2.245155,3.856379,3.158114,3.492653,3.640239,2.716301,3.667516,2.172107,3.295538,3.472833,3.947806,3.166213,3.361371,3.85782,3.017163,3.465608,3.300487,2.309616,2.933433,2.43731,3.048706,3.358019,4.008937,3.081491,3.010938,5.280658,4.202252,2.846438,2.6234,4.52983,3.506924,4.338275,3.93845,2.852308,2.516741,3.743461,2.909384,2.722096,2.771251,2.051006,3.132426,3.076993,2.752758,2.70787,2.218751,3.808018,3.010649,3.407,4.215025,3.395188,3.422678,3.031959,3.211522,3.686401,2.310754,2.899419,3.083272,3.811397,3.779763,3.520937,3.096589,2.746568,4.119563,1.345996,4.405944,3.204317,4.946387
4.73026424,3.76819819,2.16446567,1.93582275,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,0.18403042,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.07172296,-0.18436407,1.69313158,0.57968831,2.08350019,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,2.07611528,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,2.72209591,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,0.74938294,-0.45058112,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,0.77919134,1.9119298,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
4.73026424,3.76819819,2.16446567,2.62978077,1.46198519,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,0.18403042,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.07172296,0.98597522,1.95431419,0.57968831,2.08350019,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.66931599,2.18079198,2.07611528,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,2.72209591,1.81334667,1.5101524,3.36826829,2.63073733,2.18874451,1.44784136,2.51798021,3.00521708,1.00423169,1.03036677,2.44176246,1.62135971,1.81773291,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,0.77919134,2.8878404,3.19054981,0.64366079,1.83291201,3.21501533,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
7.825904,8.351528,8.315726,7.862708,7.345658,7.49253,8.291284,8.852611,7.69868,7.787257,8.26613,7.547242,8.105111,8.381461,8.825592,8.300681,8.196931,8.022868,8.805505,7.821562,7.375913,6.694854,7.572337,8.01215,7.310906,6.958824,7.441093,6.977546,7.297357,7.550409,7.523461,8.55469,8.210062,7.968845,7.434498,7.805781,7.845036,7.086353,7.80296,7.858382,7.04373,7.715056,7.588298,7.131057,6.916202,6.893449,7.042233,7.630098,8.335229,6.960514,7.380585,7.56881,7.849674,7.790615,8.22478,8.28626,7.461415,8.323397,8.146664,8.12756,8.700666,7.055843,7.791052,7.695211,7.960404,8.295628,7.702226,7.948442,6.907192,7.123829,6.937882,7.070599,6.56282,7.175432,8.457189,8.663109,7.797896,8.256166,7.83544,8.658478,8.455719,6.751547,7.191599
5.166058,3.768198,4.429092,4.711806,5.159533,3.206837,4.437343,4.009729,4.02885,4.531919,4.081614,4.045263,4.424394,5.319645,4.105642,5.198897,4.369646,3.012728,2.955762,4.21333,5.094322,4.217932,4.850205,3.765315,4.29207,4.569227,4.358936,4.669671,4.914212,4.666194,4.552365,2.680996,4.470841,3.539225,4.358495,3.615594,3.696071,4.813046,4.664638,3.081491,3.593141,4.924105,5.237123,4.877182,4.128746,5.003368,4.708683,4.814382,3.93845,5.032652,4.513544,3.743461,4.95962,4.547097,3.812425,3.024044,4.135694,2.807313,4.280201,4.231968,4.028114,5.109571,4.29129,5.378284,4.775225,3.787154,3.788853,4.8008,4.306443,4.767054,3.810731,4.534529,4.565555,4.81688,4.450778,4.531212,3.895124,3.373154,4.270966,2.363353,5.134684,3.204317,4.886486
4.73026424,3.76819819,2.16446567,1.93582275,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,0.18403042,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.07172296,-0.18436407,1.69313158,0.57968831,2.08350019,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,2.07611528,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,2.72209591,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,0.74938294,-0.45058112,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,0.77919134,1.9119298,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
4.73026424,3.76819819,2.16446567,1.93582275,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,2.23784985,2.65807716,0.60379418,0.18403042,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.07172296,-0.18436407,1.69313158,0.57968831,2.08350019,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,2.07611528,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,2.72209591,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,0.74938294,-0.45058112,1.88758437,1.62135971,2.74382191,2.31053499,1.46165299,1.10704176,0.95366115,2.50923161,0.77919134,2.42494138,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
4.73026424,3.76819819,2.16446567,1.93582275,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,0.18403042,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.07172296,-0.18436407,1.69313158,0.57968831,2.08350019,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,2.07611528,3.93845044,1.20176773,2.51674052,4.07033282,0.90960063,2.72209591,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,1.54784136,2.21875105,3.00521708,0.74938294,0.02125301,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,0.77919134,1.9119298,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
4.73026424,3.76819819,2.16446567,1.93582275,4.4463916,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,2.59010311,0.18403042,1.46644812,1.84126729,2.95576213,0.59092336,3.72224538,0.9297229,0.20430175,2.17210699,0.07172296,-0.18436407,1.69313158,0.57968831,2.08350019,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,2.07611528,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,4.16626685,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,1.44784136,2.48767694,3.00521708,0.74938294,3.88995139,1.88758437,1.62135971,2.24060489,3.18985,1.46165299,1.10704176,0.95366115,1.78601422,0.77919134,1.9119298,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
12.42015,12.91876,13.28887,12.77978,12.71376,12.70095,12.95681,12.53238,13.04461,12.91367,13.26577,12.89015,12.86096,12.56846,12.80345,12.7409,12.65927,13.00156,12.44099,12.73536,12.82037,12.93433,13.10795,13.24304,13.14141,12.93105,12.93655,12.83441,12.75715,13.25596,13.0213,12.48867,12.94038,12.86996,12.97888,12.73921,12.79628,13.22285,13.14908,13.0507,13.62231,13.28012,13.07213,13.28514,13.05064,13.05312,13.14612,12.9433,12.24315,12.67702,13.16489,13.14669,13.05795,12.90259,12.6275,12.75706,12.81711,12.973,12.83278,12.98783,12.52089,13.15613,12.69408,12.93529,12.62238,12.85493,12.87256,12.85271,12.90802,13.04675,12.80952,12.95545,12.80938,12.97684,12.65093,12.86359,12.89203,12.46274,12.8499,12.61327,12.95528,13.01131,13.24316
